"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Opt Baseline","2026-08-15",-2,"2026-08-01","Adults","quantile","0.95",371
"Opt Baseline","2026-08-15",-2,"2026-08-01","Adults","quantile","0.975",445
"Opt Baseline","2026-08-15",-2,"2026-08-01","Adults","quantile","0.99",554
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.01",0
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.025",0
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.05",0
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.1",7
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.15",17
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.2",27
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.25",39
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.3",51
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.35",63
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.4",75
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.45",88
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.5",102
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.55",116
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.6",133
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.65",149
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.7",168
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.75",194
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.8",224
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.85",261
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.9",310
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.95",400
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.975",481
"Opt Baseline","2026-08-15",-1,"2026-08-08","Adults","quantile","0.99",603
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.01",0
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.025",0
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.05",0
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.1",4
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.15",14
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.2",25
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.25",35
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.3",47
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.35",60
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.4",73
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.45",87
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.5",102
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.55",119
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.6",136
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.65",155
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.7",177
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.75",204
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.8",237
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.85",277
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.9",333
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.95",420
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.975",516
"Opt Baseline","2026-08-15",0,"2026-08-15","Adults","quantile","0.99",640
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.01",0
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.025",0
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.05",0
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.1",3
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.15",12
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.2",23
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.25",33
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.3",45
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.35",58
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.4",72
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.45",87
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.5",102
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.55",119
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.6",139
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.65",159
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.7",183
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.75",211
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.8",245
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.85",291
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.9",347
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.95",451
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.975",548
"Opt Baseline","2026-08-15",1,"2026-08-22","Adults","quantile","0.99",690
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.01",0
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.025",0
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.05",0
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.1",1
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.15",10
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.2",20
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.25",30
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.3",43
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.35",56
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.4",71
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.45",86
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.5",102
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.55",120
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.6",140
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.65",162
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.7",188
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.75",216
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.8",253
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.85",299
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.9",363
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.95",468
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.975",572
"Opt Baseline","2026-08-15",2,"2026-08-29","Adults","quantile","0.99",746
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.01",0
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.025",0
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.05",0
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.1",0
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.15",7
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.2",17
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.25",28
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.3",41
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.35",54
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.4",69
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.45",85
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.5",102
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.55",120
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.6",141
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.65",165
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.7",191
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.75",223
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.8",259
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.85",305
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.9",376
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.95",483
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.975",597
"Opt Baseline","2026-08-15",3,"2026-09-05","Adults","quantile","0.99",763
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.01",29
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.025",54
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.05",114
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.1",171
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.15",177
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.2",179
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.25",185
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.3",189
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.35",194
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.4",202
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.45",202
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.5",228
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.55",255
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.6",255
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.65",265
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.7",270
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.75",275
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.8",283
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.85",285
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.9",293
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.95",381
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.975",520
"Opt Baseline","2026-08-15",-8,"2026-06-20","Overall","quantile","0.99",613
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.01",15
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.025",33
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.05",57
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.1",123
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.15",141
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.2",153
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.25",164
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.3",183
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.35",204
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.4",214
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.45",221
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.5",228
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.55",235
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.6",243
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.65",255
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.7",278
"Opt Baseline","2026-08-15",-7,"2026-06-27","Overall","quantile","0.75",302
